,Survived,Pclass,Fare,Age,Embarked_C,Embarked_S,Embarked_Q,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare_Title,Sex_Female
503,0.0,3.0,9.5875,37.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
504,1.0,1.0,86.5,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
505,0.0,1.0,108.9,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
506,1.0,2.0,26.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
507,1.0,1.0,26.55,40.22470360234611,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
508,0.0,3.0,22.525,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
509,1.0,3.0,56.4958,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
510,1.0,3.0,7.75,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
511,0.0,3.0,8.05,52.37267860759013,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
512,1.0,1.0,26.2875,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
513,1.0,1.0,59.4,54.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
514,0.0,3.0,7.4958,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
515,0.0,1.0,34.0208,47.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
516,1.0,2.0,10.5,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
517,0.0,3.0,24.15,29.51201163974758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
518,1.0,2.0,26.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
519,0.0,3.0,7.8958,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
520,1.0,1.0,93.5,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
521,0.0,3.0,7.8958,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
522,0.0,3.0,7.225,32.683328109678094,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
523,1.0,1.0,57.9792,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
524,0.0,3.0,7.2292,5.673041147465671,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
525,0.0,3.0,7.75,40.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
526,1.0,2.0,10.5,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
527,0.0,1.0,221.7792,43.97714069828979,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
528,0.0,3.0,7.925,39.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
529,0.0,2.0,11.5,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
530,1.0,2.0,26.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
531,0.0,3.0,7.2292,8.629391134928962,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
532,0.0,3.0,7.2292,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
533,1.0,3.0,22.3583,11.730204089958308,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
534,0.0,3.0,8.6625,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
535,1.0,2.0,26.25,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
536,0.0,1.0,26.55,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
537,1.0,1.0,106.425,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
538,0.0,3.0,14.5,23.37608742603873,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
539,1.0,1.0,49.5,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
540,1.0,1.0,71.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
541,0.0,3.0,31.275,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
542,0.0,3.0,31.275,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
543,1.0,2.0,26.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
544,0.0,1.0,106.425,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
545,0.0,1.0,26.0,64.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
546,1.0,2.0,26.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,1.0,2.0,13.8625,56.449394125183915,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
548,0.0,3.0,20.525,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
549,1.0,2.0,36.75,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
550,1.0,1.0,110.8833,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
551,0.0,2.0,26.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
552,0.0,3.0,7.8292,40.18119961150819,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
553,1.0,3.0,7.225,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
554,1.0,3.0,7.775,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
555,0.0,1.0,26.55,62.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
556,1.0,1.0,39.6,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
557,0.0,1.0,227.525,52.531066959755904,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
558,1.0,1.0,79.65,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
559,1.0,3.0,17.4,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
560,0.0,3.0,7.75,22.836903547439526,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
561,0.0,3.0,7.8958,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
562,0.0,2.0,13.5,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
563,0.0,3.0,8.05,36.17700253937517,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
564,0.0,3.0,8.05,23.06349109978831,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
565,0.0,3.0,24.15,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
566,0.0,3.0,7.8958,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
567,0.0,3.0,21.075,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
568,0.0,3.0,7.2292,15.500775216163115,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
569,1.0,3.0,7.8542,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
570,1.0,2.0,10.5,62.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
571,1.0,1.0,51.4792,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
572,1.0,1.0,26.3875,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
573,1.0,3.0,7.75,28.833288702667815,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
574,0.0,3.0,8.05,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
575,0.0,3.0,14.5,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
576,1.0,2.0,13.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
577,1.0,1.0,55.9,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
578,0.0,3.0,14.4583,3.3706201530086517,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
579,1.0,3.0,7.925,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
580,1.0,2.0,30.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
581,1.0,1.0,110.8833,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
582,0.0,2.0,26.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
583,0.0,1.0,40.125,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
584,0.0,3.0,8.7125,13.864530569147474,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
585,1.0,1.0,79.65,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
586,0.0,2.0,15.0,47.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
587,1.0,1.0,79.2,60.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
588,0.0,3.0,8.05,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
589,0.0,3.0,8.05,16.649164690530142,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
590,0.0,3.0,7.125,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
591,1.0,1.0,78.2667,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
592,0.0,3.0,7.25,47.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
593,0.0,3.0,7.75,18.931185239524833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
594,0.0,2.0,26.0,37.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
595,0.0,3.0,24.15,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
596,1.0,2.0,33.0,57.544948186842134,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
597,0.0,3.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
598,0.0,3.0,7.225,23.06368160312552,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
599,1.0,1.0,56.9292,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
600,1.0,2.0,27.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
601,0.0,3.0,7.8958,31.7020758712083,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
602,0.0,1.0,42.4,24.17235308591443,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
603,0.0,3.0,8.05,44.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
604,1.0,1.0,26.55,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
605,0.0,3.0,15.55,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
606,0.0,3.0,7.8958,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
607,1.0,1.0,30.5,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
608,1.0,2.0,41.5792,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
609,1.0,1.0,153.4625,40.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
610,0.0,3.0,31.275,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
611,0.0,3.0,7.05,39.65598325219752,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
612,1.0,3.0,15.5,9.041979967536442,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
613,0.0,3.0,7.75,9.995669256340996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
614,0.0,3.0,8.05,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
615,1.0,2.0,65.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
616,0.0,3.0,14.4,34.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
617,0.0,3.0,16.1,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
618,1.0,2.0,39.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
619,0.0,2.0,10.5,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
620,0.0,3.0,14.4542,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
621,1.0,1.0,52.5542,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
622,1.0,3.0,15.7417,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
623,0.0,3.0,7.8542,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
624,0.0,3.0,16.1,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
625,0.0,1.0,32.3208,61.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
626,0.0,2.0,12.35,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
627,1.0,1.0,77.9583,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
628,0.0,3.0,7.8958,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
629,0.0,3.0,7.7333,30.47858773806725,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
630,1.0,1.0,30.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
631,0.0,3.0,7.0542,51.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
632,1.0,1.0,30.5,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
633,0.0,1.0,0.0,19.55774717181631,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
634,0.0,3.0,27.9,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
635,1.0,2.0,13.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
636,0.0,3.0,7.925,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
637,0.0,2.0,26.25,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
638,0.0,3.0,39.6875,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
639,0.0,3.0,16.1,36.99563667287632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
640,0.0,3.0,7.8542,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
641,1.0,1.0,69.3,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
642,0.0,3.0,27.9,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
643,1.0,3.0,56.4958,28.830863282869586,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
644,1.0,3.0,19.2583,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
645,1.0,1.0,76.7292,48.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
646,0.0,3.0,7.8958,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
647,1.0,1.0,35.5,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
648,0.0,3.0,7.55,7.6697611859348385,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
649,1.0,3.0,7.55,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
650,0.0,3.0,7.8958,22.8747793716586,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
651,1.0,2.0,23.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
652,0.0,3.0,8.4333,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
653,1.0,3.0,7.8292,21.002393632323024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
654,0.0,3.0,6.75,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
655,0.0,2.0,73.5,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
656,0.0,3.0,7.8958,4.77425556057986,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
657,0.0,3.0,15.5,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
658,0.0,2.0,13.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
659,0.0,1.0,113.275,58.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
660,1.0,1.0,133.65,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
661,0.0,3.0,7.225,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
662,0.0,1.0,25.5875,47.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663,0.0,3.0,7.4958,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
664,1.0,3.0,7.925,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
665,0.0,2.0,73.5,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
666,0.0,2.0,13.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
667,0.0,3.0,7.775,39.00589583753519,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
668,0.0,3.0,8.05,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
669,1.0,1.0,52.0,21.838267367331895,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
670,1.0,2.0,39.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
671,0.0,1.0,52.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
672,0.0,2.0,10.5,70.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
673,1.0,2.0,13.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
674,0.0,2.0,0.0,23.059125987961608,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
675,0.0,3.0,7.775,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
676,0.0,3.0,8.05,24.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
677,1.0,3.0,9.8417,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
678,0.0,3.0,46.9,43.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
679,1.0,1.0,512.3292,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
680,0.0,3.0,8.1375,39.90182573515264,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
681,1.0,1.0,76.7292,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
682,0.0,3.0,9.225,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
683,0.0,3.0,46.9,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
684,0.0,2.0,39.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
685,0.0,2.0,41.5792,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
686,0.0,3.0,39.6875,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
687,0.0,3.0,10.1708,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
688,0.0,3.0,7.7958,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
689,1.0,1.0,211.3375,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
690,1.0,1.0,57.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
691,1.0,3.0,13.4167,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
692,1.0,3.0,56.4958,5.283968107130541,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
693,0.0,3.0,7.225,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
694,0.0,1.0,26.55,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
695,0.0,2.0,13.5,52.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
696,0.0,3.0,8.05,44.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
697,1.0,3.0,7.7333,16.111429872962407,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
698,0.0,1.0,110.8833,49.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
699,0.0,3.0,7.65,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
700,1.0,1.0,227.525,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
701,1.0,1.0,26.2875,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
702,0.0,3.0,14.4542,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
703,0.0,3.0,7.7417,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
704,0.0,3.0,7.8542,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
705,0.0,2.0,26.0,39.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
706,1.0,2.0,13.5,45.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
707,1.0,1.0,26.2875,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
708,1.0,1.0,151.55,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
709,1.0,3.0,15.2458,45.26964199767591,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
710,1.0,1.0,49.5042,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
711,0.0,1.0,26.55,58.69355322737315,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
712,1.0,1.0,52.0,48.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713,0.0,3.0,9.4833,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
714,0.0,2.0,13.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715,0.0,3.0,7.65,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716,1.0,1.0,227.525,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
717,1.0,2.0,10.5,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
718,0.0,3.0,15.5,-3.3318978033844573,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
719,0.0,3.0,7.775,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720,1.0,2.0,33.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
721,0.0,3.0,7.0542,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
722,0.0,2.0,13.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
723,0.0,2.0,13.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
724,1.0,1.0,53.1,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
725,0.0,3.0,8.6625,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
726,1.0,2.0,21.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
727,1.0,3.0,7.7375,31.708676365424413,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
728,0.0,2.0,26.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
729,0.0,3.0,7.925,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
730,1.0,1.0,211.3375,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
731,0.0,3.0,18.7875,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
732,0.0,2.0,0.0,16.62967235051687,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
733,0.0,2.0,13.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
734,0.0,2.0,13.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
735,0.0,3.0,16.1,28.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
736,0.0,3.0,34.375,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
737,1.0,1.0,512.3292,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
738,0.0,3.0,7.8958,21.350038604417684,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
739,0.0,3.0,7.8958,12.66607320524534,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
740,1.0,1.0,30.0,44.70178783204822,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
741,0.0,1.0,78.85,36.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
742,1.0,1.0,262.375,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
743,0.0,3.0,16.1,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
744,1.0,3.0,7.925,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
745,0.0,1.0,71.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
746,0.0,3.0,20.25,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
747,1.0,2.0,13.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
748,0.0,1.0,53.1,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
749,0.0,3.0,7.75,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
750,1.0,2.0,23.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
751,1.0,3.0,12.475,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
752,0.0,3.0,9.5,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
753,0.0,3.0,7.8958,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
754,1.0,2.0,65.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
